"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE298J01013","540767","NAM-INDIA","NIPPON LIFE INDIA ASSET MANAGE","515.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE766P01016","540768","MAHLOG","MAHINDRA LOGISTICS LIMITED","428.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE470Y01017","540769","NIACL","THE NEW INDIA ASSURANCE COMPAN","272.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE133Y01011","540774","IFGLEXPOR","IFGL REFRACTORIES LIMITED","539.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE834I01025","540775","KHADIM","KHADIM INDIA LIMITED","345.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE618L01018","540776","5PAISA","5PAISA CAPITAL LIMITED","546.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE795G01014","540777","HDFCLIFE","HDFC LIFE INSURANCE COMPANY LI","607.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE204Y01010","540782","SBRANDS","SANGHVI BRANDS LIMITED","23.25","",,"0.01","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE669Y01022","540786","SHARIKA","SHARIKA ENTERPRISES LIMITED","11.2","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KB15Y7","540787","ICICIB22","ICICI PRUDENTIAL MUTUAL FUND","104.37","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE500C01017","540788","ASPIRA","ASPIRA PATHLAB  DIAGNOSTICS L","32.68","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE016M01021","540789","DNAMEDIA","DILIGENT MEDIA CORPORATION LIM","5.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE600Y01019","540795","DYCL","DYNAMIC CABLES LIMITED","420.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE821Y01011","540796","RATNABHUMI","RATNABHUMI DEVELOPERS LIMITED","126.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE597J01018","540797","SHALBY","SHALBY LIMITED","246.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE935Q01015","540798","FSC","FUTURE SUPPLY CHAIN SOLUTIONS","8.98","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE333Y01017","540809","MRCAGRO","MRC AGROTECH LIMITED","12.62","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE158R01012","540811","DML","DIGGI MULTITRADE LIMITED","24.9","",,"0.01","5000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE994R01028","540821","SADHNA","SADHNA BROADCAST LTD","4.86","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE646X01014","540824","ASTRON","ASTRON PAPER  BOARD MILL LIMI","28.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE03W107199","974701","935ARKA25A","AFL93517325PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE371F01016","540829","CHANDRIMA","CHANDRIMA MERCANTILES LIMITED","9.23","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE819Y01015","540843","RITHWIKFMS","RITHWIK FACILITY MANAGEMENT SE","126.0","",,"0.05","3000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE841Y01019","540850","JFL","JHANDEWALAS FOODS LIMITED","97.25","",,"0.01","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE454F01010","540874","7SEASL","7SEAS ENTERTAINMENT LIMITED","34.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE713T01028","540879","APOLLO","APOLLO MICRO SYSTEMS LIMITED","122.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE652X07100","936656","MHLZC26","MHILZC131126NCD","1530.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE619B01017","540900","NEWGEN","NEWGEN SOFTWARE TECHNOLOGIES L","851.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE546Y01022","540901","PRAXIS","PRAXIS HOME RETAIL LIMITED","21.71","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE371P01015","540902","AMBER","AMBER ENTERPRISES INDIA LIMITE","3698.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE422M01013","540903","CRPRISK","CRP RISK MANAGEMENT LIMITED","33.49","",,"0.01","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE489D01011","508136","BNALTD","B  A LTD","461.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE425C01017","540914","SRUSTEELS","SRU STEELS LIMITED","10.14","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE760Y01011","540923","ASHOKAMET","ASHOKA METCAST LIMITED","26.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE600K01018","540935","GALAXYSURF","GALAXY SURFACTANTS LIMITED","2511.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE063Z01017","540936","GGL","GAUTAM GEMS LIMITED","10.26","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE630Y01024","540937","MEDICO","MEDICO REMEDIES LIMITED","85.18","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE578V01013","540938","GUJHYSPIN","GUJARAT HYSPIN LIMITED","9.8","",,"0.01","10000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE740X01015","540952","LAL","LORENZINI APPARELS LIMITED","444.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE923Y01023","540953","KENVI","KENVI JEWELS LIMITED","6.43","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE586E01020","540954","IWP","THE INDIAN WOOD PRODUCTS CO L","33.98","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE773Y01014","540955","TDSL","TASTY DAIRY SPECIALITIES LIMIT","14.16","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE341Z01025","540956","BHATIA","BHATIA COMMUNICATIONS  RETAIL","27.3","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE644Y01017","540961","SHIVAMILLS","SHIVA MILLS LIMITED","97.92","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE914M01019","540975","ASTERDM","ASTER DM HEALTHCARE LIMITED","453.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE868X01014","540980","YSL","THE YAMUNA SYNDICATE LTD","26499.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE812V07054","973391","739THDC31","THDC73925831PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE398L01017","541005","KANCOTEA","KANCO TEA  INDUSTRIES LIMITED","79.01","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE339Z01011","541006","ANGEL","ANGEL FIBERS LIMITED","25.05","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE926X01010","541019","HGINFRA","HG INFRA ENGINEERING LIMITED","930.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE232E01013","505232","VELJAN","VELJAN DENISON LIMITED","2340.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01ZK07IH8","974937","1050HFL28A","HFL105028628PVT","100321.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE464Z01017","541083","INFLAME","INFLAME APPLIANCES LIMITED","483.15","",,"0.05","250","EQUITY",,"BSE_EQ"
"BSE_EQ|INE365Y01019","541096","BPLPHARMA","BHARAT PARENTERALS LIMITED","1378.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1EU7","541097","LIQUIDETF","DSP BLACKROCK MUTUAL FUND","1000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE452Z01012","541112","SHREESHAY","SHREESHAY ENGINEERS LIMITED","30.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE302E08035","936692","1025SFL24A","SFL102515624NCD","834.8","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE758W01019","541133","ACFL","APEX CAPITAL AND FINANCE LIMIT","45.6","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE171Z01018","541143","BDL","BHARAT DYNAMICS LIMITED","1794.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE380Z01015","541144","ACTIVE","ACTIVE CLOTHING CO  LIMITED","97.26","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE705X01026","541152","GOYALALUM","GOYAL ALUMINIUMS LIMITED","10.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE545U01014","541153","BANDHANBNK","BANDHAN BANK LIMITED","198.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE066F01020","541154","HAL","HINDUSTAN AERONAUTICS LIMITED","3240.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE278R01034","541161","KBCGLOBAL","KBC GLOBAL LIMITED","2.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE278H01035","541163","SANDHAR","SANDHAR TECHNOLOGIES LIMITED","519.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE616Z01012","541167","YASHO","YASHO INDUSTRIES LIMITED","1806.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE495Z01011","541178","BENARA","BENARA BEARINGS AND PISTONS LI","20.17","",,"0.01","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE763G01038","541179","ISEC","ICICI SECURITIES LIMITED","823.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE099Z01011","541195","MIDHANI","MISHRA DHATU NIGAM LIMITED","432.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE860Y01019","541196","LEX","LEX NIMBLE SOLUTIONS LIMITED","73.36","",,"0.01","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE426Z01016","541206","OBCL","ORISSA BENGAL CARRIER LIMITED","59.43","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE459Z01017","541228","TRL","TAYLORMADE RENEWABLES LIMITED","549.55","",,"0.05","200","EQUITY",,"BSE_EQ"
"BSE_EQ|INE970X01018","541233","LEMONTREE","LEMON TREE HOTELS LIMITED","142.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE979B01015","508486","HAWKINCOOK","HAWKINS COOKERS LTD","6793.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE712A01012","508494","WARRENTEA","WARREN TEA LTD","45.92","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE783X01023","541269","CHEMFAB","CHEMFAB ALKALIS LTD","547.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE626Z01029","541276","HARDWYN","HARDWYN INDIA LIMITED","38.18","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE804IA7121","936720","ECL24A","EFLZC23524NCD","1580.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE871Z01013","541299","DLCL","DR LALCHANDANI LABS LIMITED","22.14","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE790Z23019","541300","INDINFR","INDINFRAVIT TRUST","135.1","",,"0.01","200000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE142Z01019","541301","ORIENTELEC","ORIENT ELECTRIC LIMITED","211.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE506Z01015","541302","DHRUV","DHRUV CONSULTANCY SERVICES LIM","128.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE256Z01025","541303","AKSHAR","AKSHAR SPINTEX LIMITED","3.37","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE250Z01010","541304","INDOUS","INDO US BIOTECH LIMITED","245.5","",,"0.05","500","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC1V59","541313","BSE500IETF","ICICI PRUDENTIAL MUTUAL FUND","34.26","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08029","974957","849KIIFB30","KIIFB8493730PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE896L01010","541336","INDOSTAR","INDOSTAR CAPITAL FINANCE LIMIT","212.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE424Z01011","541337","MILEFUR","MILESTONE FURNITURE LIMITED","4.66","",,"0.01","3000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE556Z01010","541338","UHZAVERI","U H ZAVERI LIMITED","50.14","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE788M01017","508571","COCHMAL","COCHIN MALABAR ESTATES  INDUS","128.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE295Z01015","541347","PARVATI","PARVATI SWEETNERS AND POWER LT","11.95","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE00EM01016","541352","MEGASTAR","MEGASTAR FOODS LIMITED","331.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE870Z01015","541353","INNOVATORS","INNOVATORS FACADE SYSTEMS LIMI","178.0","",,"0.05","800","EQUITY",,"BSE_EQ"
"BSE_EQ|INE926R01012","541358","UCIL","UNIFINZ CAPITAL INDIA LIMITED","50.44","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE414G07DM8","936736","10MFL24A","MFL1014624NCD","1062.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE200W08058","958583","1410KCPL25","KCPL141031125PVT","10.0","",,"0.01","100000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08963","952834","811REC25","RECL81171025PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE031A07AQ0","935668","704HUDCO26","HUDCO70415326TAXFREENCD","1756.5","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE518E01015","541400","ZIMLAB","ZIM LABORATORIES LIMITED","104.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE692Z01013","541402","AFFORDABLE","AFFORDABLE ROBOTIC  AUTOMATIO","494.3","",,"0.05","220","EQUITY",,"BSE_EQ"
"BSE_EQ|INE325C01035","541403","DOLLAR","DOLLAR INDUSTRIES LIMITED","495.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE236Y01012","541418","NGIL","NAKODA GROUP OF INDUSTRIES LIM","46.74","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE950O08162","959211","9MRHFL30","MRHFL9210130PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE414G07DQ9","936744","MFLZC26A","MFLZC141226NCD","1570.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE572Z01017","541771","AMINTAN","AMIN TANNERY LIMITED","2.02","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN0020140052","800211","824GOI2033","824GOI2033","97.94","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE553F01035","508664","BESTEAST","BEST EASTERN HOTELS LTD","18.98","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE605D01012","508670","NEAGI","NEELAMALAI AGRO INDUSTRIES LTD","3900.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE838Z01012","541444","PALMJEWELS","PALM JEWELS LIMITED","20.95","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE799N01012","541445","WAA","WAA SOLAR LIMITED","150.5","",,"0.05","1600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE364U01010","541450","ADANIGREEN","ADANI GREEN ENERGY LIMITED","1946.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE614X07209","936762","DLSLNIFT24","DLSLNIFTY27624NCD","1544.2","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE250G01010","541503","UNICK","UNICK FIXA FORM AND PRINTERS","56.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0HR601026","543547","DDEVPLASTIK","DDEV PLASTIKS INDUSTRIES LIMIT","190.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE624Z01016","541540","SOLARA","SOLARA ACTIVE PHARMA SCIENCES","443.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE320J01015","541556","RITES","RITES LIMITED","770.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE686Y01026","541557","FINEORG","FINE ORGANIC INDUSTRIES LIMITE","4311.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE05UK15049","958612","9855IRT4A2","IRT9855A28144PTC","1000415.51","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07BA5","958613","855IRFC29","IRFC85521229PVT","1115100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE684B01029","508807","ISTLTD","IST LTD","992.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE867A01022","505324","MANUGRAPH","MANUGRAPH INDIA LTD","24.47","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE665L01035","541578","VARROC","VARROC ENGINEERING LIMITED","510.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE757A01017","508814","COSMOFIRST","COSMO FIRST LIMITED","519.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE685Z01033","541601","RAJNISH","RAJNISH WELLNESS LIMITED","9.57","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN0020150093","800242","759CG2026","759CG2026","99.39","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE268X01017","541633","STRAEXPO","SOPHIA TRAEXPO LIMITED","12.58","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE960Z01014","541634","RAWEDGE","RAW EDGE INDUSTRIAL SOLUTIONS","35.09","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE800K01014","508867","NEWMKTADV","NEW MARKETS ADVISORY LTD","9.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE437A01024","508869","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LT","6060.05","",,"0.05","1","EQUITY",,"BSE_EQ"
